Date,Open,High,Low,Close,Adj Close,Volume
2017-10-31,495.000000,529.000000,493.299988,523.150024,520.635925,39655956
2017-11-01,524.950012,544.000000,524.500000,535.099976,532.528381,22542766
2017-11-02,534.000000,538.000000,526.299988,532.150024,529.592651,7800191
2017-11-03,535.349976,545.700012,534.099976,540.099976,537.504456,9303981
2017-11-06,539.049988,541.549988,530.750000,534.500000,531.931274,8013536
2017-11-07,535.500000,539.400024,523.000000,527.150024,524.616638,9642624
2017-11-08,537.700012,551.900024,533.599976,544.849976,542.231567,19642327
2017-11-09,548.950012,555.450012,533.000000,540.400024,537.803040,11290503
2017-11-10,534.950012,548.950012,532.450012,544.799988,542.181824,9869691
2017-11-13,557.000000,564.549988,534.049988,537.349976,534.767639,21701958
2017-11-14,537.349976,549.950012,532.599976,545.650024,543.027771,10644657
2017-11-15,546.500000,551.400024,537.099976,542.000000,539.395264,7814066
2017-11-16,544.000000,548.500000,541.200012,542.599976,539.992371,5176117
2017-11-17,550.000000,557.400024,540.549988,542.400024,539.793396,4373503
2017-11-20,542.250000,547.500000,536.750000,545.150024,542.530151,3458524
2017-11-21,547.000000,548.900024,539.150024,546.799988,544.172241,5770768
2017-11-22,546.549988,547.000000,539.000000,540.500000,537.902527,4536211
2017-11-23,542.400024,547.799988,535.549988,544.150024,541.534973,10724159
2017-11-24,544.950012,547.700012,541.049988,545.500000,542.878479,3947490
2017-11-27,544.099976,561.849976,540.950012,559.400024,556.711731,9301318
2017-11-28,559.500000,565.900024,558.000000,562.549988,559.846558,10113136
2017-11-29,560.549988,562.200012,546.799988,549.500000,546.859253,6387037
2017-11-30,547.150024,547.500000,534.150024,535.400024,532.827026,19370807
2017-12-01,539.400024,539.900024,531.900024,533.849976,531.284363,7138045
2017-12-04,536.200012,540.849976,529.650024,534.950012,532.379211,4181453
2017-12-05,535.000000,537.849976,530.750000,533.150024,530.587891,6167602
2017-12-06,532.200012,534.500000,529.200012,530.500000,527.950562,4234770
2017-12-07,532.900024,538.000000,529.099976,534.049988,531.483459,3528298
2017-12-08,536.700012,544.500000,536.599976,542.500000,539.892883,6007380
2017-12-11,550.000000,552.250000,542.700012,545.099976,542.480286,5326031
2017-12-12,544.000000,544.000000,535.099976,538.599976,536.011597,5232189
2017-12-13,538.000000,543.000000,533.049988,535.750000,533.175293,4163419
2017-12-14,537.000000,543.400024,534.750000,541.450012,538.847900,3558224
2017-12-15,552.200012,552.400024,543.049988,547.950012,545.316711,6059220
2017-12-18,537.950012,553.799988,530.000000,548.650024,546.013306,5889302
2017-12-19,549.250000,556.000000,545.400024,553.650024,550.989319,4325512
2017-12-20,553.500000,557.799988,548.599976,554.500000,551.835266,3534649
2017-12-21,551.799988,556.950012,545.049988,548.950012,546.311829,5781370
2017-12-22,549.900024,554.799988,547.099976,553.599976,550.939575,3075576
2017-12-26,555.000000,557.250000,550.299988,555.000000,552.332825,3272086
2017-12-27,554.000000,560.650024,551.000000,554.599976,551.934753,4163259
2017-12-28,546.150024,554.200012,544.000000,546.849976,544.221985,8433564
2017-12-29,548.200012,567.849976,547.000000,563.950012,561.239807,8363189
2018-01-01,563.799988,569.799988,560.500000,565.500000,562.782349,6943234
2018-01-02,567.000000,568.599976,556.349976,559.500000,556.811218,6292268
2018-01-03,561.299988,565.450012,555.750000,560.450012,557.756653,3990149
2018-01-04,564.849976,565.000000,558.000000,559.900024,557.209290,2766664
2018-01-05,561.049988,566.000000,556.700012,563.250000,560.543213,3249056
2018-01-08,565.799988,568.000000,562.450012,565.450012,562.732666,3770339
2018-01-09,564.000000,573.000000,563.000000,565.299988,562.583313,4607504
2018-01-10,566.150024,566.700012,560.450012,562.799988,560.095337,2411625
2018-01-11,562.000000,563.150024,553.549988,558.750000,556.064819,2825921
2018-01-12,560.200012,563.400024,552.500000,555.099976,552.432312,6013121
2018-01-15,556.700012,564.450012,556.400024,560.549988,557.856140,3943472
2018-01-16,562.950012,566.900024,555.799988,563.200012,560.493530,5993564
2018-01-17,564.049988,589.299988,561.000000,585.200012,582.387756,8453944
2018-01-18,596.000000,597.150024,578.599976,584.799988,581.989624,9466991
2018-01-19,584.900024,594.000000,581.200012,590.250000,587.413452,3897048
2018-01-22,595.950012,621.750000,583.150024,611.549988,608.611023,21790443
2018-01-23,616.400024,627.599976,611.450012,620.099976,617.119995,14286343
2018-01-24,621.900024,621.900024,606.299988,607.950012,605.028320,6158610
2018-01-25,610.000000,619.250000,598.599976,616.099976,613.139099,6749846
2018-01-29,614.549988,620.900024,603.650024,605.549988,602.639832,7017160
2018-01-30,605.599976,607.450012,592.450012,593.750000,590.896606,6447963
2018-01-31,589.299988,596.000000,587.150024,593.599976,590.747314,7108060
2018-02-01,593.599976,610.000000,586.099976,592.799988,589.951172,7839731
2018-02-02,587.799988,587.799988,561.299988,564.900024,562.185242,6185174
2018-02-05,551.099976,568.650024,547.500000,566.250000,563.528809,9318595
2018-02-06,543.000000,577.049988,534.000000,563.700012,560.990967,13938327
2018-02-07,568.000000,574.650024,556.000000,559.349976,556.661926,7679830
2018-02-08,562.799988,576.900024,559.700012,568.450012,565.718201,5816886
2018-02-09,559.900024,561.950012,550.400024,557.549988,554.870544,5865587
2018-02-12,563.700012,568.000000,560.349976,564.200012,561.488647,4765319
2018-02-14,565.000000,565.849976,540.099976,543.900024,541.286255,6478108
2018-02-15,534.750000,554.799988,531.349976,543.700012,541.087158,11593643
2018-02-16,547.049988,548.599976,535.000000,537.849976,535.265198,3910503
2018-02-19,537.849976,544.950012,527.500000,540.549988,537.952271,4251723
2018-02-20,542.000000,548.049988,529.400024,531.700012,529.144836,3395183
2018-02-21,534.000000,538.500000,524.400024,535.799988,533.225098,4638382
2018-02-22,533.000000,533.750000,527.500000,530.250000,527.701721,7808359
2018-02-23,527.000000,538.900024,525.549988,536.650024,534.071045,3888629
2018-02-26,541.099976,554.400024,539.000000,552.299988,549.645752,5297794
2018-02-27,551.599976,551.599976,536.150024,538.400024,535.812561,4136383
2018-02-28,534.000000,536.500000,520.000000,528.750000,526.208923,6626661
2018-03-01,524.000000,535.549988,522.000000,525.750000,523.223389,9827510
2018-03-05,524.000000,528.950012,521.299988,524.549988,522.029114,6766199
2018-03-06,526.000000,530.650024,511.200012,517.349976,514.863708,12240160
2018-03-07,510.899994,517.900024,507.549988,512.650024,510.186371,10428057
2018-03-08,518.450012,523.950012,507.450012,520.549988,518.048401,8483978
2018-03-09,522.450012,522.549988,503.000000,505.350006,502.921417,4955525
2018-03-12,510.600006,521.950012,505.299988,519.200012,516.704834,5283334
2018-03-13,517.099976,534.950012,514.650024,531.500000,528.945740,7846232
2018-03-14,528.950012,538.000000,522.500000,536.150024,533.573425,4976540
2018-03-15,535.200012,539.200012,528.250000,529.650024,527.104675,3932830
2018-03-16,530.900024,532.900024,520.500000,522.599976,520.088562,12146623
2018-03-19,522.599976,526.000000,517.049988,519.450012,516.953613,4656613
2018-03-20,509.000000,525.000000,509.000000,521.099976,518.595764,5398111
2018-03-21,523.000000,532.500000,522.500000,526.299988,523.770752,5518826
2018-03-22,522.599976,525.900024,516.750000,518.200012,515.709717,7194256
2018-03-23,509.500000,510.250000,496.000000,499.500000,497.099579,29385110
2018-03-26,499.000000,509.299988,495.200012,507.299988,504.862030,9498614
2018-03-27,512.299988,522.549988,509.049988,512.200012,509.738525,6423140
2018-03-28,512.900024,512.900024,501.600006,510.500000,508.046692,10980960
2018-04-02,506.750000,508.500000,492.200012,499.049988,496.651703,7120498
2018-04-03,494.000000,506.000000,493.700012,501.549988,499.139648,6053789
2018-04-04,504.500000,504.500000,490.250000,492.250000,489.884430,6047813
2018-04-05,498.399994,504.649994,495.200012,503.100006,500.682251,6682587
2018-04-06,502.950012,502.950012,495.200012,500.200012,497.796204,3812133
2018-04-09,502.200012,522.000000,501.200012,519.299988,516.804382,8708770
2018-04-10,523.000000,549.700012,521.400024,546.150024,543.525391,21689156
2018-04-11,550.099976,551.000000,534.000000,539.799988,537.205872,9261807
2018-04-12,537.299988,550.000000,534.849976,548.750000,546.112854,8021652
2018-04-13,550.000000,555.549988,535.750000,542.549988,539.942627,8788919
2018-04-16,541.500000,543.799988,530.349976,542.400024,539.793396,6418203
2018-04-17,544.950012,544.950012,530.250000,532.400024,529.841492,5541004
2018-04-18,535.500000,535.500000,516.500000,518.250000,515.759460,7131174
2018-04-19,521.000000,521.450012,509.100006,512.900024,510.435150,10559623
2018-04-20,513.500000,513.849976,503.000000,505.700012,503.269745,4437940
2018-04-23,508.399994,511.200012,500.000000,506.200012,503.767334,4766412
2018-04-24,506.000000,514.750000,503.350006,504.850006,502.423828,4564259
2018-04-25,506.000000,506.000000,496.299988,498.399994,496.004822,4608455
2018-04-26,496.750000,501.049988,483.299988,493.750000,491.377197,14919977
2018-04-27,481.250000,543.099976,481.250000,539.200012,536.608765,58859461
2018-04-30,535.799988,536.099976,513.400024,517.299988,514.814026,18357008
2018-05-02,518.500000,527.950012,515.400024,523.750000,521.233032,25195767
2018-05-03,522.000000,538.799988,522.000000,533.400024,530.836731,12001916
2018-05-04,533.900024,533.900024,519.049988,520.299988,517.799561,5929870
2018-05-07,523.750000,537.900024,523.000000,536.099976,533.523621,6792091
2018-05-08,536.650024,547.500000,533.450012,542.250000,539.644043,12028184
2018-05-09,543.099976,549.650024,537.049988,548.500000,545.864136,7556830
2018-05-10,548.500000,554.000000,542.950012,547.650024,545.018188,11415139
2018-05-11,548.599976,556.500000,545.500000,553.299988,550.640991,4960854
2018-05-14,551.200012,558.900024,547.549988,551.900024,549.247742,4999526
2018-05-15,548.000000,563.500000,547.349976,549.700012,547.058350,6752759
2018-05-16,545.000000,552.750000,541.049988,550.000000,547.356873,9929095
2018-05-17,550.000000,553.000000,536.500000,539.450012,536.857605,8551787
2018-05-18,536.799988,540.700012,528.500000,532.900024,530.339050,7343619
2018-05-21,535.000000,537.799988,521.849976,526.849976,524.318054,4258800
2018-05-22,528.400024,533.500000,520.650024,523.299988,520.785095,4711540
2018-05-23,522.000000,528.200012,519.400024,520.250000,517.749817,4426060
2018-05-24,521.700012,537.000000,521.099976,534.450012,531.881531,5188026
2018-05-25,535.599976,543.500000,532.500000,538.500000,535.912170,4588810
2018-05-28,541.700012,548.000000,540.950012,546.150024,543.525391,5611936
2018-05-29,547.000000,549.900024,543.200012,547.750000,545.117676,8015443
2018-05-30,543.750000,544.700012,535.049988,541.650024,539.046997,5919369
2018-05-31,543.000000,551.799988,532.250000,545.900024,543.276550,15652651
2018-06-01,543.000000,544.299988,532.849976,536.650024,534.071045,4061137
2018-06-04,539.549988,541.950012,531.250000,537.049988,534.469116,4291186
2018-06-05,534.650024,536.000000,524.250000,530.900024,528.348633,5088506
2018-06-06,530.000000,533.799988,526.599976,531.400024,528.846252,5281259
2018-06-07,533.799988,550.000000,532.150024,542.400024,539.793396,6932191
2018-06-08,541.049988,541.900024,535.450012,537.400024,534.817444,4627913
2018-06-11,539.799988,542.599976,530.349976,539.950012,537.355164,4095873
2018-06-12,543.500000,544.500000,535.799988,537.150024,534.568665,3320721
2018-06-13,539.799988,551.799988,536.849976,540.650024,538.051819,5924906
2018-06-14,539.799988,539.799988,531.000000,532.000000,529.443359,3736633
2018-06-15,527.799988,534.650024,516.099976,528.750000,526.208923,7854953
2018-06-18,530.250000,531.000000,521.450012,522.549988,520.038818,3711213
2018-06-19,522.150024,524.400024,514.400024,517.200012,514.714478,6483110
2018-06-20,520.750000,527.400024,517.150024,519.099976,516.605286,4555002
2018-06-21,521.250000,522.000000,511.100006,513.049988,510.584381,4856050
2018-06-22,513.000000,527.799988,510.549988,525.650024,523.123962,5932446
2018-06-25,520.349976,523.349976,513.099976,515.200012,512.724121,4882240
2018-06-26,516.500000,518.700012,512.049988,514.200012,511.728943,4505122
2018-06-27,516.000000,516.000000,501.600006,507.850006,505.409424,5659070
2018-06-28,508.000000,513.500000,500.799988,504.600006,502.175049,4854274
2018-06-29,505.799988,514.500000,498.750000,510.799988,508.345215,7747444
2018-07-02,510.750000,513.799988,503.000000,512.250000,509.788300,6799910
2018-07-03,512.900024,519.900024,509.250000,511.549988,509.091614,6658467
2018-07-04,511.950012,516.250000,507.649994,514.750000,512.276306,3893493
2018-07-05,514.000000,517.849976,509.000000,511.000000,508.544250,2692462
2018-07-06,513.000000,516.900024,509.500000,513.700012,511.231293,2706424
2018-07-09,515.099976,529.299988,515.099976,525.250000,522.725830,6295104
2018-07-10,527.950012,534.900024,522.000000,532.549988,529.990723,5281760
2018-07-11,532.400024,542.349976,530.799988,536.549988,533.971497,6432494
2018-07-12,539.700012,545.700012,535.299988,538.349976,535.762756,4128221
2018-07-13,539.700012,541.000000,519.450012,523.000000,520.486572,4169212
2018-07-16,523.000000,529.900024,518.349976,522.099976,519.590942,5032325
2018-07-17,521.700012,539.849976,519.000000,537.900024,535.315063,4511522
2018-07-18,541.200012,542.400024,515.000000,526.549988,524.019531,4954888
2018-07-19,528.049988,537.400024,518.400024,526.799988,524.268311,5276418
2018-07-20,526.799988,536.450012,525.000000,533.700012,531.135254,2532288
2018-07-23,534.900024,544.799988,530.549988,540.349976,537.753235,6009401
2018-07-24,541.049988,548.900024,538.049988,546.099976,543.475525,6171893
2018-07-25,547.000000,547.500000,529.500000,532.250000,529.692139,3341114
2018-07-26,535.400024,544.000000,526.400024,541.650024,539.046997,7920089
2018-07-27,543.200012,555.000000,537.250000,553.250000,550.591248,7678597
2018-07-30,556.049988,571.200012,550.799988,569.650024,566.912476,12949737
2018-07-31,582.000000,584.450012,548.000000,550.400024,547.754944,21735293
2018-08-01,550.500000,555.500000,538.250000,545.150024,542.530151,6871812
2018-08-02,545.250000,551.299988,539.000000,547.250000,544.620117,6495837
2018-08-03,546.500000,578.549988,545.750000,574.750000,571.987915,15953749
2018-08-06,575.200012,604.000000,575.200012,596.799988,593.931885,22629303
2018-08-07,597.000000,606.900024,583.700012,593.049988,590.199890,16424825
2018-08-08,596.750000,598.900024,587.000000,596.299988,593.434387,7138029
2018-08-09,595.000000,624.400024,595.000000,621.049988,618.065430,18227195
2018-08-10,621.299988,623.900024,611.250000,615.500000,612.541992,16074351
2018-08-13,612.000000,616.000000,602.599976,604.900024,601.992981,8445677
2018-08-14,608.599976,621.299988,608.599976,618.049988,615.079834,10225641
2018-08-16,614.900024,635.000000,611.250000,623.450012,620.453857,18777302
2018-08-17,630.000000,632.450012,620.299988,627.299988,624.285339,13411536
2018-08-20,630.000000,630.599976,622.099976,624.400024,621.399353,6463139
2018-08-21,625.400024,638.250000,617.299988,635.750000,632.694763,15522297
2018-08-23,644.650024,644.650024,628.549988,631.750000,628.713989,12699837
2018-08-24,638.049988,643.400024,634.000000,639.900024,636.824890,15035968
2018-08-27,643.000000,651.500000,642.000000,650.200012,647.075317,9819034
2018-08-28,652.000000,662.799988,642.000000,660.049988,656.877991,9886447
2018-08-29,657.500000,667.650024,653.250000,656.900024,653.743103,13329261
2018-08-30,661.849976,661.849976,643.049988,649.750000,646.627441,14868623
2018-08-31,649.500000,653.500000,641.250000,649.250000,646.129883,10207700
2018-09-03,655.450012,655.450012,629.599976,631.799988,628.763733,6494484
2018-09-04,631.000000,644.400024,622.750000,641.799988,638.715637,9305124
2018-09-05,641.000000,646.650024,631.349976,637.650024,634.585632,8837398
2018-09-06,638.900024,643.299988,624.599976,638.200012,635.132996,10026621
2018-09-07,640.000000,648.000000,632.099976,645.549988,642.447632,6999943
2018-09-10,644.950012,677.950012,643.299988,651.750000,648.617920,32430222
2018-09-11,651.650024,665.700012,647.450012,650.150024,647.025574,19162102
2018-09-12,665.000000,665.000000,630.099976,635.450012,632.396179,14448365
2018-09-14,641.799988,644.000000,632.000000,636.400024,633.341675,12083354
2018-09-17,633.700012,634.000000,622.000000,625.950012,622.941895,6644742
2018-09-18,624.000000,633.049988,606.150024,608.599976,605.675232,10724450
2018-09-19,611.599976,622.500000,601.299988,608.799988,605.874207,9373364
2018-09-21,618.950012,634.000000,563.400024,599.200012,596.320435,24788799
2018-09-24,599.599976,605.750000,587.849976,597.349976,594.479248,11998797
2018-09-25,598.799988,619.799988,589.549988,614.349976,611.397644,17515392
2018-09-26,619.000000,624.349976,612.049988,617.450012,614.482727,8725133
2018-09-27,617.349976,619.750000,597.000000,600.150024,597.265869,9683836
2018-09-28,598.500000,619.799988,594.049988,613.250000,610.302856,16754620
2018-10-01,615.099976,617.500000,572.500000,593.450012,590.598022,20117451
2018-10-03,592.599976,592.599976,569.099976,572.250000,569.499939,18385327
2018-10-04,565.000000,590.549988,553.799988,586.250000,583.432617,16877024
2018-10-05,586.000000,590.500000,565.000000,568.500000,565.767944,9860010
2018-10-08,570.000000,574.500000,546.099976,556.549988,553.875366,12918017
2018-10-09,561.900024,563.900024,549.150024,552.849976,550.193054,8053297
2018-10-10,553.950012,590.799988,552.849976,589.200012,586.368469,13695001
2018-10-11,555.000000,585.799988,550.099976,580.849976,578.058594,11223315
2018-10-12,589.650024,602.250000,580.750000,584.900024,582.089172,10689006
2018-10-15,585.000000,585.000000,569.450012,576.549988,573.779236,5065325
2018-10-16,577.750000,594.349976,570.250000,588.849976,586.020142,13083651
2018-10-17,594.750000,598.799988,566.599976,576.049988,573.281677,9609195
2018-10-19,570.400024,576.549988,554.549988,562.549988,559.846558,12664549
2018-10-22,567.950012,572.000000,558.200012,562.049988,559.348938,10235243
2018-10-23,557.000000,571.400024,553.500000,562.750000,560.045593,9513054
2018-10-24,574.500000,576.950012,557.250000,564.099976,561.389038,9759225
2018-10-25,558.000000,564.700012,552.450012,561.049988,558.353760,13041860
2018-10-26,562.000000,564.000000,534.549988,537.700012,535.115967,9229395
2018-10-29,541.349976,577.000000,538.549988,566.700012,563.976563,15917739
2018-10-30,564.849976,571.750000,559.000000,562.700012,559.995850,8522604
2018-10-31,568.299988,586.000000,558.000000,582.400024,579.601074,12135088
2018-11-01,582.049988,608.049988,582.049988,602.150024,599.256287,16048865
2018-11-02,612.450012,617.900024,605.099976,610.650024,607.715393,12488669
2018-11-05,628.900024,633.000000,617.200012,624.400024,621.399353,24201213
2018-11-06,626.000000,628.099976,600.049988,607.450012,604.530823,15354794
2018-11-07,612.900024,612.900024,604.650024,606.849976,603.933655,1528117
2018-11-09,609.000000,623.799988,601.000000,613.200012,610.253113,13927467
2018-11-12,612.549988,618.500000,604.799988,606.549988,603.635071,7073703
2018-11-13,606.450012,620.750000,604.049988,618.299988,615.328613,8938939
2018-11-14,622.250000,623.299988,608.799988,612.700012,609.755554,9840254
2018-11-15,613.250000,632.500000,610.750000,626.099976,623.091125,11005288
2018-11-16,626.599976,636.700012,616.549988,619.799988,616.821411,12204545
2018-11-19,619.799988,620.299988,608.599976,616.299988,613.338196,9046876
2018-11-20,614.700012,619.599976,609.549988,612.650024,609.705750,6658508
2018-11-21,610.900024,628.650024,610.200012,626.849976,623.837524,7842430
2018-11-22,625.799988,629.400024,612.099976,614.549988,611.596619,6946666
2018-11-26,618.650024,634.750000,616.500000,631.049988,628.017334,9528169
2018-11-27,629.900024,638.700012,623.000000,625.250000,622.245239,11251342
2018-11-28,630.000000,631.799988,622.500000,627.950012,624.932251,9035388
2018-11-29,632.000000,636.200012,621.500000,631.400024,628.365662,19643832
2018-11-30,633.000000,635.250000,624.000000,625.750000,622.742859,8984998
2018-12-03,632.000000,633.000000,621.599976,624.799988,621.797363,5914250
2018-12-04,624.950012,627.549988,618.599976,623.250000,620.254761,8382005
2018-12-05,620.900024,623.950012,613.400024,614.950012,611.994812,9728083
2018-12-06,610.250000,613.849976,598.250000,600.049988,597.166321,7519849
2018-12-07,602.400024,609.500000,592.349976,603.950012,601.047607,12262327
2018-12-10,595.000000,601.500000,585.299988,590.299988,587.463196,11643401
2018-12-11,581.000000,616.650024,580.500000,604.250000,601.346069,16429956
2018-12-12,604.750000,622.000000,603.000000,619.950012,616.970642,7232578
2018-12-13,624.799988,625.900024,616.150024,619.099976,616.124756,7419355
2018-12-14,619.099976,623.000000,611.299988,620.250000,617.269226,4165047
2018-12-17,622.549988,624.500000,616.150024,617.150024,614.184143,4843342
2018-12-18,617.650024,621.799988,613.849976,619.400024,616.423279,8492688
2018-12-19,624.250000,651.650024,619.150024,641.650024,638.566406,16759139
2018-12-20,636.950012,646.900024,629.000000,632.950012,629.908264,11004125
2018-12-21,633.299988,637.849976,616.650024,620.849976,617.866333,10715457
2018-12-24,626.000000,627.150024,613.500000,615.000000,612.044556,6191605
2018-12-26,611.000000,623.650024,603.450012,619.500000,616.522888,6519211
2018-12-27,623.549988,626.000000,615.599976,617.549988,614.582214,12304812
2018-12-28,623.900024,628.000000,620.000000,625.049988,622.046143,6372911
2018-12-31,630.400024,631.950012,618.799988,619.900024,616.920959,6030093
2019-01-01,621.900024,630.200012,621.900024,627.299988,624.285339,12179223
2019-01-02,623.000000,628.500000,617.500000,620.049988,617.070190,12386281
2019-01-03,621.400024,622.000000,603.650024,607.950012,605.028320,13228602
2019-01-04,612.000000,624.750000,609.500000,619.599976,616.622314,8381367
2019-01-07,626.000000,640.700012,624.200012,637.450012,634.386597,11735286
2019-01-08,636.000000,653.750000,630.599976,650.900024,647.771973,11879875
2019-01-09,652.349976,672.049988,652.349976,670.099976,666.879700,18003387
2019-01-10,668.900024,668.900024,654.599976,663.250000,660.062561,12751327
2019-01-11,665.000000,668.500000,658.200012,666.500000,663.296997,8330315
2019-01-14,663.000000,663.000000,652.549988,659.200012,656.032104,6856244
2019-01-15,661.299988,664.250000,655.049988,660.599976,657.425293,5467484
2019-01-16,660.700012,670.400024,660.700012,664.000000,660.808960,6598151
2019-01-17,669.900024,680.000000,665.599976,676.650024,673.398254,10448209
2019-01-18,674.900024,676.049988,661.450012,664.599976,661.406128,7037386
2019-01-21,661.549988,664.500000,656.500000,660.299988,657.126770,6157956
2019-01-22,656.349976,663.599976,653.849976,661.599976,658.420532,7951640
2019-01-23,659.500000,667.000000,658.599976,661.599976,658.420532,7596006
2019-01-24,665.000000,665.549988,655.000000,663.650024,660.460632,7013582
2019-01-25,665.200012,676.849976,665.200012,669.750000,666.531372,6628922
2019-01-28,669.000000,674.450012,650.349976,656.299988,653.145935,7792690
2019-01-29,658.500000,671.000000,649.549988,660.750000,657.574585,8302420
2019-01-30,687.049988,703.349976,683.750000,690.950012,687.629456,46912230
2019-01-31,697.250000,726.849976,689.049988,722.700012,719.226929,35239544
2019-02-01,720.750000,726.400024,705.400024,717.250000,713.803101,13792059
2019-02-04,711.299988,724.500000,708.000000,720.500000,717.037476,8195956
2019-02-05,722.000000,731.599976,719.500000,729.500000,725.994202,8665426
2019-02-06,731.299988,734.500000,715.599976,725.750000,722.262268,8077340
2019-02-07,726.250000,733.799988,724.000000,730.150024,726.641052,7203465
2019-02-08,727.000000,732.799988,716.250000,719.400024,715.942810,7341956
2019-02-11,719.900024,719.900024,705.299988,710.849976,707.433838,7234953
2019-02-12,701.000000,713.400024,700.000000,705.599976,702.209106,15856819
2019-02-14,706.000000,706.400024,692.599976,695.000000,691.660095,10383603
2019-02-15,700.000000,704.000000,681.700012,686.599976,683.300415,10866440
2019-02-18,686.000000,697.700012,680.700012,693.299988,689.968140,7135564
2019-02-19,693.299988,705.400024,689.650024,693.049988,689.719360,6816325
2019-02-20,697.599976,703.000000,695.299988,700.349976,696.984192,5772687
2019-02-21,700.500000,706.500000,695.099976,697.200012,693.849487,6674353
2019-02-22,697.450012,704.450012,691.200012,702.049988,698.676147,9822278
2019-02-25,702.900024,705.799988,696.099976,703.700012,700.318298,11428024
2019-02-26,694.000000,715.599976,693.049988,710.150024,706.737244,9166951
2019-02-27,714.950012,727.799988,713.049988,718.200012,714.748596,13284424
2019-02-28,723.450012,723.450012,706.400024,709.549988,706.140076,26230891
2019-03-01,713.500000,714.950012,699.549988,702.400024,699.024475,7713824
2019-03-05,705.700012,733.900024,700.700012,732.049988,728.531982,11298428
2019-03-06,733.900024,733.900024,712.549988,720.599976,717.136963,10510670
2019-03-07,720.750000,739.450012,720.750000,733.750000,730.223755,11263734
2019-03-08,732.000000,737.250000,728.400024,733.400024,729.875427,7744794
2019-03-11,733.299988,744.900024,730.599976,734.500000,730.970215,9421608
2019-03-12,738.700012,749.000000,738.549988,742.549988,738.981506,8131901
2019-03-13,743.599976,751.000000,736.500000,738.000000,734.453430,12333789
2019-03-14,740.000000,749.700012,737.400024,740.599976,737.040894,7100875
2019-03-15,742.950012,748.950012,731.700012,735.099976,731.567322,14560368
2019-03-18,741.000000,753.849976,740.250000,747.000000,743.410156,8067253
2019-03-19,755.000000,763.000000,749.049988,760.900024,757.243408,8818172
2019-03-20,760.750000,767.000000,754.349976,755.750000,752.118103,9758274
2019-03-22,764.700012,765.900024,735.549988,757.049988,753.411804,10355078
2019-03-25,752.700012,755.000000,741.150024,745.700012,742.116394,7130411
2019-03-26,747.400024,760.950012,741.650024,757.099976,753.461548,7300104
2019-03-27,761.299988,770.000000,755.849976,759.299988,755.650940,7456768
2019-03-28,761.099976,787.650024,757.150024,780.700012,776.948181,16643818
2019-04-01,780.950012,783.000000,760.599976,765.599976,761.920715,6021202
2019-04-02,769.150024,774.950012,761.000000,767.400024,763.712097,6592678
2019-04-03,770.000000,772.750000,758.700012,761.500000,757.840515,5591613
2019-04-04,763.000000,771.900024,760.000000,762.150024,758.487366,7009879
2019-04-05,763.950012,768.750000,756.099976,762.200012,758.537109,5343947
2019-04-08,764.299988,768.000000,748.549988,754.599976,750.973572,4918795
2019-04-09,755.000000,766.000000,751.000000,763.400024,759.731323,5483424
2019-04-10,761.250000,767.900024,758.000000,760.849976,757.193542,5933250
2019-04-11,760.500000,761.349976,747.000000,752.299988,748.684631,5365803
2019-04-12,753.400024,766.750000,751.599976,764.349976,760.676758,4671869
2019-04-15,764.000000,770.200012,760.000000,762.849976,759.183960,3707106
2019-04-16,765.099976,776.000000,765.099976,771.099976,767.394348,7088601
2019-04-18,778.400024,779.000000,769.000000,771.200012,767.493835,6098041
2019-04-22,768.900024,768.900024,750.549988,755.500000,751.869263,4185156
2019-04-23,757.450012,759.299988,749.000000,753.250000,749.630066,5098170
2019-04-24,754.700012,755.700012,738.349976,752.849976,749.231995,7825049
2019-04-25,754.000000,758.549988,738.549988,740.900024,737.339478,10282068
2019-04-26,762.000000,765.150024,747.250000,759.900024,756.248108,23294204
2019-04-30,759.950012,769.700012,755.799988,766.849976,763.164612,12434805
2019-05-02,765.400024,767.799988,748.049988,752.349976,748.734314,7033021
2019-05-03,754.150024,763.799988,753.450012,757.299988,753.660645,5970814
2019-05-06,746.000000,753.400024,744.099976,747.450012,743.857971,5909936
2019-05-07,751.849976,755.500000,740.000000,741.849976,738.284851,5071941
2019-05-08,741.900024,744.750000,733.349976,735.500000,731.965393,6739894
2019-05-09,733.900024,740.500000,729.400024,731.000000,727.487000,4193451
2019-05-10,734.400024,738.500000,729.500000,735.049988,731.517517,3913815
2019-05-13,734.000000,742.849976,730.000000,732.099976,728.581726,5891071
2019-05-14,729.400024,738.500000,722.500000,731.349976,727.835266,7049134
2019-05-15,735.799988,737.700012,716.099976,721.950012,718.480530,4849130
2019-05-16,720.950012,735.000000,718.700012,731.849976,728.332886,5142617
2019-05-17,731.799988,752.150024,727.200012,748.950012,745.350769,9072242
2019-05-20,760.200012,790.650024,760.200012,782.400024,778.640015,15866697
2019-05-21,789.700012,791.799988,771.049988,772.950012,769.235413,9251548
2019-05-22,774.799988,784.000000,770.200012,779.150024,775.405640,5928186
2019-05-23,788.000000,804.299988,770.599976,776.400024,772.668884,14776218
2019-05-24,779.450012,795.900024,778.500000,793.200012,789.388062,9323114
2019-05-27,794.000000,816.400024,787.200012,813.900024,809.988708,9128216
2019-05-28,816.299988,822.099976,801.000000,808.400024,804.515137,13473187
2019-05-29,806.750000,813.000000,802.099976,804.700012,800.832825,5958128
